lat,lon,hae,droneLatitude,droneLongitude,droneElevationHAE,cameraRollAngleDeg,cameraSlantAngleDeg,raySlantAngleDeg,make,model,isCameraModelRecognized,lensType,k1,k2,k3,p1,p2,focalLength,digitalZoomRatio,imageWidth,imageLength,f_x,f_y,azimuthOffsetUserCorrection,imageSelectedProportionX,imageSelectedProportionY,yawOffsetDegSelectedPoint,pitchOffsetDegSelectedPoint,slantRange
31.603118763377005,-110.43390786270845,1466.9373614254569,31.603337,-110.433088,1523.307788,-0.36794,44.476368,34.708274729845435,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.437564,0.241103,-2.929015,9.768093,99.06155
31.60340938488097,-110.43368659229048,1464.6335309297613,31.603337,-110.433088,1523.307788,-0.36794,44.476368,45.68744911080034,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.996895,0.528043,22.507866,-1.211081,82.036826
31.603136896362496,-110.43365767061782,1465.7292464140653,31.603337,-110.433088,1523.307788,-0.36794,44.476368,44.601954510646884,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.332743,0.504504,-7.985586,-0.125587,82.038251
31.603114720548554,-110.43391905291008,1467.0385621944947,31.603355,-110.433001,1523.329703,-0.379056,44.498153,31.741342526175185,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.439046,0.15883,-2.831201,12.75681,107.071193
31.603458865098677,-110.43387070624058,1466.0796285691495,31.603355,-110.433001,1523.329703,-0.379056,44.498153,34.52963483939882,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.988591,0.229562,22.233051,9.968518,101.06307
31.60312962133628,-110.43366617933593,1465.7059967087303,31.603355,-110.433001,1523.329703,-0.379056,44.498153,40.35017196869548,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.34369,0.392166,-7.44272,4.147981,89.047563
31.6034261520864,-110.43370352120093,1464.7806525972837,31.603355,-110.433001,1523.329703,-0.379056,44.498153,41.13644923954054,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.960316,0.407359,21.032621,3.361704,89.046456
31.60313318683918,-110.43346592353997,1467.87018386822,31.603355,-110.433001,1523.329703,-0.379056,44.498153,47.68545787885256,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.179968,0.586386,-15.005248,-3.187305,75.031271
31.603213085034522,-110.4333129201926,1468.8010324211145,31.603355,-110.433001,1523.329703,-0.379056,44.498153,58.43101804513536,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.206719,0.877343,-13.85987,-13.932865,64.016138
31.603113024878198,-110.43393201537882,1467.3068039115662,31.603378,-110.432894,1523.412354,-0.402525,44.492655,28.655011360875815,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.44557,0.071828,-2.491567,15.837644,117.082882
31.60347663114035,-110.43388291245881,1466.8366766066943,31.603378,-110.432894,1523.412354,-0.402525,44.492655,30.95230349257612,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.955131,0.130854,20.872116,13.540352,110.07443
31.60312057265159,-110.43346822928856,1467.6547613212279,31.603378,-110.432894,1523.412354,-0.402525,44.492655,42.204457667705654,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.21127,0.442066,-13.567622,2.288197,83.0419
31.603205257232133,-110.43330016604905,1469.4603849040066,31.603378,-110.432894,1523.412354,-0.402525,44.492655,51.43602568237913,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.239526,0.68576,-12.342605,-6.943371,69.024667
31.603309027736255,-110.43321835655794,1468.9540459636564,31.603378,-110.432894,1523.412354,-0.402525,44.492655,59.81626743285944,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.505941,0.913122,0.174503,-15.323612,63.014652
31.60310384049913,-110.43393715600315,1467.2761066212065,31.603392,-110.432831,1523.111373,-0.420697,44.592627,26.997090854709626,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.444786,0.020865,-2.504992,17.595536,123.089833
31.603478907474628,-110.4338971378968,1466.9055365719394,31.603392,-110.432831,1523.111373,-0.420697,44.592627,28.981885403660755,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.933091,0.072453,19.969254,15.610742,116.081661
31.60311230710615,-110.4334610503313,1467.9982742486675,31.603392,-110.432831,1523.111373,-0.420697,44.592627,39.307628593487806,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.222661,0.362735,-13.02732,5.284998,87.047916
31.603196720802757,-110.43329614294312,1469.1216935119246,31.603392,-110.432831,1523.111373,-0.420697,44.592627,47.696046743641666,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.252571,0.583878,-11.737931,-3.10342,73.030421
31.603309802725324,-110.43321500315737,1468.809562397499,31.603392,-110.432831,1523.111373,-0.420697,44.592627,55.36150950540197,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.509878,0.786098,0.394361,-10.768883,66.019617
31.603281490831062,-110.43313792317346,1469.7518242579597,31.603392,-110.432831,1523.111373,-0.420697,44.592627,59.38828084125904,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.325351,0.900419,-8.414119,-14.795654,62.01479
31.603168152698217,-110.43364361906572,1466.1413372991406,31.603411,-110.432592,1523.296591,-0.685463,44.292975,28.970979277527448,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.042814,0.091572,-20.677786,15.321996,118.083093
31.603361795647533,-110.43319629960979,1469.140165722898,31.603411,-110.432592,1523.296591,-0.685463,44.292975,43.276859905990946,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.268483,0.476762,-10.968466,1.016115,79.03852
31.60333964938127,-110.43297347060714,1469.8578399882006,31.603411,-110.432592,1523.296591,-0.685463,44.292975,55.299052950017234,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.11614,0.799574,-17.893577,-11.006078,65.019379
31.603727428522216,-110.43360645880212,1464.7133317546566,31.603213,-110.432608,1523.031222,-0.097063,44.333581,27.81013617552414,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.677497,0.050582,8.458031,16.523445,125.08998
31.60362364130582,-110.43319733080543,1467.565065011754,31.603213,-110.432608,1523.031222,-0.097063,44.333581,37.55467465845932,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.85593,0.319453,16.57412,6.778906,91.052615
31.603620906397584,-110.43316378285839,1467.4519850044906,31.603213,-110.432608,1523.031222,-0.097063,44.333581,38.644457345090295,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.889789,0.348293,18.039146,5.689124,89.049947
31.60331421267418,-110.43317172366514,1470.148877495478,31.603213,-110.432608,1523.031222,-0.097063,44.333581,44.09262265905885,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.272208,0.493946,-10.809282,0.240958,76.036059
31.60326673800509,-110.43306091010797,1470.6205994900968,31.603213,-110.432608,1523.031222,-0.097063,44.333581,50.42078716273384,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.184621,0.661512,-14.782429,-6.087206,68.025391
31.60326854679088,-110.43295515064882,1470.8393613000583,31.603213,-110.432608,1523.031222,-0.097063,44.333581,57.3311328860481,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.244622,0.849084,-12.073205,-12.997552,62.016616
31.603214998355206,-110.43289607867035,1470.7247092902246,31.603213,-110.432608,1523.031222,-0.097063,44.333581,62.443004664856744,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.011043,0.994667,-22.24665,-18.109424,59.011616
31.603214318756212,-110.43296466959318,1470.999695126315,31.603018,-110.432605,1523.132079,-0.519598,44.725402,52.174728256898895,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.386804,0.698083,-5.49148,-7.449326,66.02283
31.60328888367304,-110.43316807369514,1470.1526810141293,31.603018,-110.432605,1523.132079,-0.519598,44.725402,40.848915215445295,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.317113,0.399896,-8.686344,3.876487,81.04263
31.60313851712878,-110.4329080301764,1471.0078056245643,31.603018,-110.432605,1523.132079,-0.519598,44.725402,58.7041301849122,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.223865,0.879364,-13.115658,-13.978728,61.01514
31.603648748391745,-110.43319874161753,1467.0246406592075,31.603018,-110.432605,1523.132079,-0.519598,44.725402,31.959214330454948,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.776866,0.153931,13.13372,12.766188,106.070195
31.603645448655225,-110.43316342335733,1467.054364883045,31.603018,-110.432605,1523.132079,-0.519598,44.725402,32.629793666284115,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.81166,0.172181,14.691599,12.095608,104.067859
31.60316147628443,-110.43315826818815,1470.469074501643,31.603018,-110.432605,1523.132079,-0.519598,44.725402,43.86283246691532,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.034459,0.482027,-21.211776,0.86257,76.036338
31.60322309982585,-110.43306450229097,1470.5199276336832,31.603018,-110.432605,1523.132079,-0.519598,44.725402,46.94715063438859,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.279693,0.560789,-10.488389,-2.221749,72.030863
31.60321443567441,-110.4329647203739,1471.0082913009394,31.603018,-110.432605,1523.132079,-0.519598,44.725402,52.16256126890045,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.387082,0.697666,-5.479657,-7.437159,66.022843
31.6037249464612,-110.43321438788688,1465.5948289653027,31.602923,-110.432848,1523.734876,0.446407,44.675058,31.272407436644947,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.544124,0.140873,2.009311,13.402651,112.075283
31.603725266123018,-110.43318098569037,1465.7640048182232,31.602923,-110.432848,1523.734876,0.446407,44.675058,31.483976891618948,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.581488,0.146927,3.802578,13.191081,111.074275
31.6032736659421,-110.43314351581404,1470.084860167921,31.602923,-110.432848,1523.734876,0.446407,44.675058,48.1710483938351,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.23697,0.58952,-12.397699,-3.49599,72.029457
31.603197636793293,-110.43306139081531,1471.2579112119895,31.602923,-110.432848,1523.734876,0.446407,44.675058,55.08004617744705,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.282902,0.774715,-10.223968,-10.404988,64.01929
31.60319182025559,-110.43299509845838,1471.2422487119845,31.602923,-110.432848,1523.734876,0.446407,44.675058,57.849720964265224,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.462128,0.852414,-1.716673,-13.174663,62.01615
31.603741896894732,-110.4334899675268,1463.536337335733,31.602919,-110.433048,1523.164905,-0.307361,44.933606,30.640244631643395,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.102953,0.116408,-18.229315,14.293361,117.079702
31.603706106824283,-110.4332112526113,1465.459756220055,31.602919,-110.433048,1523.164905,-0.307361,44.933606,32.982864925351045,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.422032,0.18135,-3.666178,11.950741,106.068626
31.603703856302776,-110.43318080402577,1466.2124283712171,31.602919,-110.433048,1523.164905,-0.307361,44.933606,32.84747667951006,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.460062,0.177178,-1.84894,12.086129,105.068183
31.60324553625862,-110.43316958225877,1470.5076342518657,31.602919,-110.433048,1523.164905,-0.307361,44.933606,54.106861475939546,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.263476,0.745182,-11.243187,-9.173255,65.020551
31.603176484320926,-110.4331141106955,1470.816893376292,31.602919,-110.433048,1523.164905,-0.307361,44.933606,60.74658221060752,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.376356,0.928324,-5.983486,-15.812976,60.01318
31.603178551498974,-110.4330611149355,1470.58374798292,31.602919,-110.433048,1523.164905,-0.307361,44.933606,61.20546359586433,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.582997,0.939868,3.887476,-16.271858,60.012805
31.603719683012443,-110.4331966878077,1465.9113725339196,31.602913,-110.433196,1524.186693,0.437727,43.650977,32.99932540776348,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.241128,0.213144,-12.286501,10.651652,107.069251
31.603739248147352,-110.43316783719273,1465.6586693376298,31.602913,-110.433196,1524.186693,0.437727,43.650977,32.47654745870421,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.278262,0.199403,-10.582052,11.17443,109.07138
31.603253779801342,-110.43318857716066,1470.1647911978753,31.602913,-110.433196,1524.186693,0.437727,43.650977,54.93628095144959,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.261875,0.798661,-11.182085,-11.285304,66.020039
31.603211050449023,-110.43308247603437,1470.512003244306,31.602913,-110.433196,1524.186693,0.437727,43.650977,56.99962707661573,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.617698,0.859002,5.728286,-13.34865,64.017465
31.6031978145963,-110.43314364111649,1469.9600897302153,31.602913,-110.433196,1524.186693,0.437727,43.650977,59.39974145343947,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.42749,0.924668,-3.346223,-15.748764,63.015019
31.603637272403375,-110.43317631863677,1467.5346804370251,31.602739,-110.433278,1523.630575,-0.482095,44.312815,29.195453065317928,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.095404,0.094781,-18.506986,15.117362,115.080621
31.603654541122978,-110.43314840711302,1467.370602139888,31.602739,-110.433278,1523.630575,-0.482095,44.312815,28.741223339668064,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.126942,0.081518,-17.139636,15.571592,117.082747
31.60315535694737,-110.43280619942522,1471.2329261874363,31.602739,-110.433278,1523.630575,-0.482095,44.312815,39.145875430386056,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.934397,0.358408,19.969186,5.16694,83.045913
31.603170869013603,-110.43306241287375,1471.1837331997342,31.602739,-110.433278,1523.630575,-0.482095,44.312815,45.13257978137626,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.479799,0.52176,-0.980319,-0.819765,74.033873
31.603209119577148,-110.43319295324224,1470.4798059159843,31.602739,-110.433278,1523.630575,-0.482095,44.312815,45.1273671956963,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.174022,0.524703,-15.254766,-0.814552,75.034339
31.60315758835133,-110.43313867299022,1470.3256929080846,31.602739,-110.433278,1523.630575,-0.482095,44.312815,47.76086184109341,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.329076,0.592567,-8.18641,-3.448047,72.029928
31.603048218304174,-110.43322917174851,1469.8594527551843,31.602739,-110.433278,1523.630575,-0.482095,44.312815,57.158474667001585,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.150817,0.848515,-16.354013,-12.84566,64.017316
31.6029844654006,-110.43312504448957,1471.0440944846735,31.602739,-110.433278,1523.630575,-0.482095,44.312815,59.55019222578663,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.585175,0.909944,3.941779,-15.237377,61.014411
31.602974208437114,-110.43299461733015,1471.7608040159914,31.602739,-110.433278,1523.630575,-0.482095,44.312815,54.14140414580243,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.979407,0.756976,21.725396,-9.828589,64.020199
31.60304842463173,-110.43322920807425,1469.8738469294706,31.602739,-110.433278,1523.630575,-0.482095,44.312815,57.13472067843356,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.150595,0.847841,-16.364687,-12.821906,64.017338
31.602984631406006,-110.43312516776743,1471.0504699249427,31.602739,-110.433278,1523.630575,-0.482095,44.312815,59.538378021597296,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.584197,0.909454,3.906625,-15.225563,61.014421
31.60357316821292,-110.43310633373396,1468.18298651638,31.602998,-110.433332,1523.118594,0.159067,44.778064,39.156721569393795,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.069287,0.349255,-19.77628,5.621342,87.048122
31.60358915176792,-110.4330795839034,1468.1238376896279,31.602998,-110.433332,1523.118594,0.159067,44.778064,38.16429938665162,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.104815,0.323094,-18.269318,6.613765,89.050612
31.603217616038147,-110.43318734074927,1470.0593928755875,31.602998,-110.433332,1523.118594,0.159067,44.778064,62.16795893135227,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.310198,0.972441,-8.961223,-17.389895,60.012031
31.603189561885443,-110.43309103835188,1470.7195123475483,31.602998,-110.433332,1523.118594,0.159067,44.778064,59.20463797473697,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.682334,0.888722,8.718464,-14.426574,61.014708
31.602773053737923,-110.43263729374758,1471.9328881067083,31.603153,-110.433276,1523.425208,-0.689476,44.482926,34.89937220423256,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.906844,0.238252,18.858406,9.583554,90.055672
31.603076219753326,-110.4326862337293,1471.1405372445963,31.603153,-110.433276,1523.425208,-0.689476,44.482926,42.767242233001,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.345131,0.457197,-7.383156,1.715684,77.038167
31.602842809765516,-110.43271386495337,1471.4960447480291,31.603153,-110.433276,1523.425208,-0.689476,44.482926,39.292715145197484,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.86132,0.357076,16.864872,5.190211,82.045169
31.602969827586513,-110.4328760079441,1472.0681346304752,31.603153,-110.433276,1523.425208,-0.689476,44.482926,50.04271879567287,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.759348,0.642855,12.192046,-5.559793,67.025415
31.603078005965642,-110.43299887416994,1471.252497978766,31.603153,-110.433276,1523.425208,-0.689476,44.482926,62.16344271356324,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.537075,0.980442,1.552915,-17.680517,59.011834
31.602831341985738,-110.43255179981833,1470.6738292357045,31.60343,-110.433149,1523.278747,0.012053,44.499397,31.046562148509974,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.944821,0.137452,20.344372,13.452835,102.068856
31.60291714873966,-110.43264713734747,1470.6938573740208,31.60343,-110.433149,1523.278747,0.012053,44.499397,35.299881427191615,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.957527,0.254725,20.886926,9.199516,91.055746
31.603183924100776,-110.43266476336515,1470.6411374998197,31.60343,-110.433149,1523.278747,0.012053,44.499397,44.57439624455733,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.531536,0.502032,1.51922,-0.074999,75.035004
31.60307301160047,-110.4328128992617,1470.954313817905,31.60343,-110.433149,1523.278747,0.012053,44.499397,45.78869727223867,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.983424,0.534019,21.971547,-1.2893,73.032647
31.603228950175588,-110.43294274446677,1471.1452826392156,31.60343,-110.433149,1523.278747,0.012053,44.499397,60.330030560299406,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.925232,0.928497,19.5511,-15.830634,60.013523
31.60318599037434,-110.43271080972347,1470.8394232692076,31.603609,-110.433063,1523.338577,-0.351838,44.494564,42.30414928239229,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.740825,0.440345,11.425425,2.190415,78.039241
31.603099868099275,-110.43271349940824,1470.5725885347888,31.603613,-110.433062,1574.400691,-0.413003,70.695303,57.57893956420517,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.856173,0.143686,16.644019,13.116363,123.032665
31.60319660929389,-110.4326100057696,1469.9765432209176,31.603613,-110.433062,1574.400691,-0.413003,70.695303,58.863253994098656,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.580344,0.183139,3.936872,11.832049,122.030139
31.603276417381636,-110.4328240973103,1470.1943374765704,31.603613,-110.433062,1574.400691,-0.413003,70.695303,67.24691043145802,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.834367,0.405799,15.643199,3.448393,113.015618
31.60326630412075,-110.43286548139596,1470.9123568281245,31.603613,-110.433062,1574.400691,-0.413003,70.695303,67.518490141218,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.957665,0.411713,20.92107,3.176813,112.015131
31.603382619504053,-110.43287783905808,1469.9031827494528,31.603613,-110.433062,1574.400691,-0.413003,70.695303,73.47439884387839,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.763792,0.570675,12.442841,-2.779096,109.008149
